Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,6.69897,0.3169916868,1.9857413769,0.317,-1.081,3.4887,3.927,0,0,0.545,0,0,0,0,0,-1,-2.04E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,7.473,8.692,10.362,7.445
0.0152,0.01508,6.69897,0.3500000238,2.0434176922,0.35,-1.018,3.497,3.939,0,0,0.545,0,0,0,0,0,-1,-2.21E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,7.314,8.469,10.071,7.243
0.0152,0.01508,6.69897,0.3551442623,2.0517692566,0.355,-1.009,3.4981,3.942,0,0,0.545,0,0,0,0,0,-1,-2.23E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,7.292,8.439,10.03,7.215
0.0152,0.01508,6.69897,0.4000000358,2.1185026169,0.4,-0.934,3.5082,3.959,0,0,0.545,0,0,0,0,0,-1,-2.45E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,7.106,8.179,9.693,6.98
0.0152,0.01508,6.69897,0.4060827792,2.1268014908,0.406,-0.925,3.5096,3.962,0,0,0.545,0,0,0,0,0,-1,-2.48E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,7.081,8.144,9.647,6.949
0.0152,0.01508,6.69897,0.4500000477,2.1822810173,0.45,-0.854,3.52,3.977,0,0,0.545,0,0,0,0,0,-1,-2.72E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.906,7.895,9.32,6.727
0.0152,0.01508,6.69897,0.4637969434,2.1982738972,0.464,-0.835,3.5231,3.983,0,0,0.545,0,0,0,0,0,-1,-2.78E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.857,7.824,9.224,6.664
0.0152,0.01508,6.69897,0.5,2.2374541759,0.5,-0.783,3.5312,3.997,0,0,0.545,0,0,0,0,0,-1,-2.97E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.728,7.638,8.976,6.5
0.0152,0.01508,6.69897,0.5201604366,2.2573142052,0.52,-0.755,3.536,4.005,0,0,0.545,0,0,0,0,0,-1,-3.08E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.657,7.535,8.838,6.411
0.0152,0.01508,6.69897,0.5429542661,2.2777378559,0.543,-0.726,3.5406,4.013,0,0,0.545,0,0,0,0,0,-1,-3.19E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.585,7.432,8.702,6.321
0.0152,0.01508,6.69897,0.5500000119,2.2836582661,0.55,-0.717,3.5419,4.015,0,0,0.545,0,0,0,0,0,-1,-3.23E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.562,7.4,8.661,6.293
0.0152,0.01508,6.69897,0.5690830946,2.2988507748,0.569,-0.691,3.5466,4.022,0,0,0.545,0,0,0,0,0,-1,-3.34E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.497,7.304,8.531,6.211
0.0152,0.01508,6.69897,0.5967580676,2.3189103603,0.596,-0.656,3.5526,4.032,0,0,0.545,0,0,0,0,0,-1,-3.5E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.411,7.178,8.363,6.102
0.0152,0.01508,6.69897,0.6000000238,2.3211214542,0.6,-0.653,3.5532,4.033,0,0,0.545,0,0,0,0,0,-1,-3.51E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.402,7.165,8.346,6.091
0.0152,0.01508,6.69897,0.6076534986,2.3262336254,0.607,-0.643,3.555,4.037,0,0,0.545,0,0,0,0,0,-1,-3.55E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.378,7.129,8.297,6.061
0.0152,0.01508,6.69897,0.6351088881,2.3434128761,0.635,-0.609,3.5613,4.047,0,0,0.545,0,0,0,0,0,-1,-3.72E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.292,7.001,8.125,5.953
0.0152,0.01508,6.69897,0.6499999762,2.3520355225,0.65,-0.592,3.5644,4.052,0,0,0.545,0,0,0,0,0,-1,-3.8E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.25,6.938,8.04,5.899
0.0152,0.01508,6.69897,0.6560071111,2.355386734,0.656,-0.585,3.5657,4.055,0,0,0.545,0,0,0,0,0,-1,-3.83E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.232,6.91,8.003,5.876
0.0152,0.01508,6.69897,0.6845991611,2.3704147339,0.685,-0.549,3.5723,4.063,0,0,0.545,0,0,0,0,0,-1,-4.03E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.142,6.775,7.823,5.763
0.0152,0.01508,6.69897,0.7000000477,2.3779268265,0.7,-0.531,3.5756,4.068,0,0,0.545,0,0,0,0,0,-1,-4.14E-14,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,6.097,6.707,7.732,5.706
0.0152,0.01508,6.69897,0.7191466689,2.3867521286,0.719,-0.479,3.5926,4.096,0,0,0.542,0,0,0,0,0,-1,-4.46E-14,0,0.7092,0.2755,0.002732,0.0007405,0.006719,-1,0.01527,5.966,6.464,7.384,5.52
0.0152,0.01508,6.69897,0.75,2.3998889923,0.75,-0.393,3.6201,4.139,0,0,0.538,0,0,0,0,0,-1,-5.07E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.753,6.079,6.852,5.222
0.0152,0.01508,6.69897,0.7660601735,2.4062476158,0.766,-0.379,3.622,4.141,0,0,0.538,0,0,0,0,0,-1,-5.17E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.717,6.033,6.797,5.181
0.0152,0.01508,6.69897,0.8000000119,2.4187245369,0.8,-0.347,3.6261,4.145,0,0,0.538,0,0,0,0,0,-1,-5.41E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.639,5.932,6.677,5.093
0.0152,0.01508,6.69897,0.8174034357,2.4246621132,0.817,-0.333,3.628,4.147,0,0,0.538,0,0,0,0,0,-1,-5.52E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.602,5.885,6.621,5.051
0.0152,0.01508,6.69897,0.8500000238,2.4350347519,0.85,-0.303,3.6318,4.149,0,0,0.538,0,0,0,0,0,-1,-5.78E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.528,5.79,6.508,4.967
0.0152,0.01508,6.69897,0.8612710834,2.4384119511,0.861,-0.293,3.633,4.15,0,0,0.538,0,0,0,0,0,-1,-5.87E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.504,5.759,6.472,4.94
0.0152,0.01508,6.69897,0.9000000358,2.4492788315,0.899,-0.259,3.6374,4.153,0,0,0.538,0,0,0,0,0,-1,-6.2E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.418,5.65,6.343,4.844
0.0152,0.01508,6.69897,0.9047187567,2.4505298138,0.904,-0.255,3.6379,4.153,0,0,0.538,0,0,0,0,0,-1,-6.23E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.409,5.638,6.329,4.834
0.0152,0.01508,6.69897,0.9500000477,2.4618122578,0.95,-0.217,3.6429,4.156,0,0,0.538,0,0,0,0,0,-1,-6.61E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.313,5.517,6.186,4.727
0.0152,0.01508,6.69897,1,2.4729156494,1,-0.173,3.6486,4.158,0,0,0.538,0,0,0,0,0,-1,-7.12E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.203,5.378,6.023,4.605
0.0152,0.01508,6.69897,1.0499999523,2.4828116894,1.05,-0.129,3.6544,4.157,0,0,0.538,0,0,0,0,0,-1,-7.16E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,5.091,5.238,5.859,4.481
0.0152,0.01508,6.69897,1.1000000238,2.4916803837,1.099,-0.085,3.6604,4.157,0,0,0.538,0,0,0,0,0,-1,-7.14E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.982,5.1,5.699,4.361
0.0152,0.01508,6.69897,1.1423280239,2.4984943867,1.142,-0.048,3.6655,4.157,0,0,0.538,0,0,0,0,0,-1,-7.08E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.889,4.987,5.568,4.261
0.0152,0.01508,6.69897,1.1499999762,2.4996678829,1.149,-0.041,3.6664,4.157,0,0,0.538,0,0,0,0,0,-1,-7.08E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.872,4.966,5.543,4.243
0.0152,0.01508,6.69897,1.1891906261,2.5053918362,1.189,-0.006,3.6712,4.156,0,0,0.538,0,0,0,0,0,-1,-7E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.786,4.861,5.422,4.15
0.0152,0.01508,6.69897,1.2000000477,2.5068950653,1.2,0.003,3.6725,4.156,0,0,0.538,0,0,0,0,0,-1,-6.99E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.761,4.831,5.388,4.124
0.0152,0.01508,6.69897,1.241271615,2.5123586655,1.241,0.035,3.6772,4.157,0,0,0.538,0,0,0,0,0,-1,-6.76E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.682,4.735,5.276,4.04
0.0152,0.01508,6.69897,1.25,2.513461113,1.25,0.044,3.6783,4.157,0,0,0.538,0,0,0,0,0,-1,-6.75E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.661,4.71,5.247,4.018
0.0152,0.01508,6.69897,1.2999999523,2.5194499493,1.3,0.095,3.685,4.149,0,0,0.538,0,0,0,0,0,-1,-6.68E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.532,4.559,5.075,3.884
0.0152,0.01508,6.69897,1.3175501823,2.5214285851,1.318,0.108,3.6869,4.149,0,0,0.538,0,0,0,0,0,-1,-6.51E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.5,4.52,5.031,3.85
0.0152,0.01508,6.69897,1.3500001431,2.5249314308,1.35,0.137,3.6909,4.147,0,0,0.538,0,0,0,0,0,-1,-6.32E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.428,4.436,4.935,3.775
0.0152,0.01508,6.69897,1.4000000954,2.5299651623,1.4,0.184,3.6971,4.141,0,0,0.538,0,0,0,0,0,-1,-5.95E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.311,4.301,4.783,3.657
0.0152,0.01508,6.69897,1.4425041676,2.5339300632,1.443,0.221,3.7022,4.137,0,0,0.538,0,0,0,0,0,-1,-5.48E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.218,4.195,4.663,3.562
0.0152,0.01508,6.69897,1.4500000477,2.5346016884,1.45,0.229,3.7032,4.135,0,0,0.538,0,0,0,0,0,-1,-5.43E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.198,4.172,4.637,3.542
0.0152,0.01508,6.69897,1.5,2.5388846397,1.5,0.282,3.71,4.124,0,0,0.538,0,0,0,0,0,-1,-4.88E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.064,4.022,4.469,3.407
0.0152,0.01508,6.69897,1.5499999523,2.5428512096,1.55,0.335,3.7166,4.112,0,0,0.538,0,0,0,0,0,-1,-4.12E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.932,3.875,4.307,3.276
0.0152,0.01508,6.69897,1.5915669203,2.5459315777,1.591,0.382,3.7223,4.099,0,0,0.538,0,0,0,0,0,-1,-3.27E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.816,3.748,4.166,3.161
0.0152,0.01508,6.69897,1.6000000238,2.5465342999,1.6,0.392,3.7235,4.096,0,0,0.538,0,0,0,0,0,-1,-3.13E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.79,3.72,4.136,3.136
0.0152,0.01508,6.69897,1.6480680704,2.5498335361,1.647,0.447,3.73,4.08,0,0,0.538,0,0,0,0,0,-1,-1.83E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.654,3.571,3.972,3.001
0.0152,0.01508,6.69897,1.6500000954,2.5499615669,1.649,0.449,3.7303,4.079,0,0,0.538,0,0,0,0,0,-1,-1.79E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.647,3.565,3.964,2.995
0.0152,0.01508,6.69897,1.7000000477,2.5531582832,1.699,0.515,3.7376,4.056,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.482,3.388,3.771,2.835
0.0152,0.01508,6.69897,1.7472143173,2.5559842587,1.746,0.586,3.745,4.026,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.306,3.203,3.57,2.666
0.0152,0.01508,6.69897,1.75,2.556145668,1.749,0.59,3.7454,4.024,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.295,3.191,3.558,2.655
0.0152,0.01508,6.69897,1.7570142746,2.5565490723,1.756,0.601,3.7465,4.02,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.268,3.163,3.527,2.63
0.0152,0.01508,6.69897,1.7999999523,2.5589430332,1.799,0.677,3.7539,3.983,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.076,2.964,3.311,2.447
0.0152,0.01508,6.69897,1.8029080629,2.5591001511,1.802,0.683,3.7544,3.98,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.063,2.95,3.296,2.435
0.0152,0.01508,6.69897,1.8341132402,2.5607511997,1.833,0.748,3.7603,3.947,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.901,2.782,3.115,2.281
0.0152,0.01508,6.69897,1.8500000238,2.5615673065,1.849,0.784,3.7636,3.927,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.811,2.69,3.015,2.196
0.0152,0.01508,6.69897,1.8605356216,2.5620994568,1.859,0.808,3.7657,3.914,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.75,2.628,2.948,2.139
0.0152,0.01508,6.69897,1.8867605925,2.5633950233,1.886,0.872,3.7715,3.88,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.591,2.465,2.773,1.99
0.0152,0.01508,6.69897,1.9000000954,2.5640332699,1.899,0.904,3.7746,3.863,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.509,2.382,2.683,1.915
0.0152,0.01508,6.69897,1.9006750584,2.5640654564,1.9,0.906,3.7748,3.862,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.505,2.377,2.678,1.911
0.0152,0.01508,6.69897,1.9261888266,2.5652663708,1.925,0.969,3.781,3.83,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.349,2.217,2.504,1.766
0.0152,0.01508,6.69897,1.9500001669,2.5663545132,1.95,1.027,3.7872,3.802,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.204,2.07,2.345,1.635
0.0152,0.01508,6.69897,1.9644618034,2.5670003891,1.964,1.062,3.7913,3.787,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.116,1.982,2.248,1.556
0.0152,0.01508,6.69897,1.9904991388,2.5681364536,1.991,1.124,3.7995,3.762,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.959,1.823,2.072,1.418
0.0152,0.01508,6.69897,2,2.5685424805,2,1.147,3.8028,3.755,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.902,1.766,2.007,1.369
0.0152,0.01508,6.69897,2.0080831051,2.5688846111,2.008,1.167,3.8057,3.749,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.853,1.716,1.953,1.327
0.0152,0.01508,6.69897,2.0256433487,2.5696167946,2.026,1.209,3.8131,3.739,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.746,1.61,1.832,1.24
0.0152,0.01508,6.69897,2.0430884361,2.5703299046,2.043,1.252,3.8222,3.737,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.64,1.503,1.709,1.155
0.0152,0.01508,6.69897,2.0499999523,2.5706083775,2.05,1.269,3.8262,3.738,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.598,1.461,1.659,1.123
0.0152,0.01508,6.69897,2.0505292416,2.5706295967,2.05,1.27,3.8266,3.738,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.595,1.458,1.655,1.121
0.0152,0.01508,6.69897,2.0666687489,2.5712716579,2.066,1.31,3.8386,3.75,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.496,1.361,1.538,1.053
0.0152,0.01508,6.69897,2.0800430775,2.5717949867,2.079,1.342,3.8503,3.767,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.414,1.282,1.44,1.003
0.0152,0.01508,6.69897,2.0919287205,2.5722537041,2.091,1.371,3.8616,3.785,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.342,1.214,1.354,0.963
0.0152,0.01508,6.69897,2.0999999046,2.5725615025,2.099,1.391,3.8695,3.799,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.294,1.17,1.297,0.939
0.0152,0.01508,6.69897,2.1048688889,2.5727460384,2.104,1.402,3.8743,3.808,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007399,0.00672,-1,0.01527,1.264,1.144,1.263,0.925
0.0152,0.01508,6.69897,2.1175231934,2.5732209682,2.116,1.432,3.887,3.832,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,1.19,1.079,1.179,0.892
0.0152,0.01508,6.69897,2.13002491,2.5736839771,2.129,1.46,3.8997,3.856,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,1.119,1.021,1.102,0.868
0.0152,0.01508,6.69897,2.1424946785,2.5741393566,2.141,1.487,3.9124,3.883,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,1.051,0.972,1.035,0.851
0.0152,0.01508,6.69897,2.1500000954,2.574410677,2.149,1.503,3.9201,3.899,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,1.012,0.946,0.999,0.844
0.0152,0.01508,6.69897,2.1638123989,2.5749042034,2.163,1.529,3.9339,3.932,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,0.948,0.911,0.949,0.839
0.0152,0.01508,6.69897,2.1791472435,2.5754437447,2.178,1.552,3.9482,3.969,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,0.891,0.895,0.919,0.849
0.0152,0.01508,6.69897,2.1921958923,2.5758957863,2.191,1.566,3.9593,4.002,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,0.855,0.897,0.911,0.869
0.0152,0.01508,6.69897,2.1971099377,2.5760645866,2.195,1.566,3.9622,4.014,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,0.855,0.908,0.92,0.884
0.0152,0.01508,6.69897,2.2000000477,2.5761635303,2.199,1.564,3.9635,4.022,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,0.859,0.916,0.928,0.894
0.0152,0.01508,6.69897,2.22027421,2.5768482685,2.219,1.549,3.9714,4.072,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,0.896,0.985,0.992,0.973
0.0152,0.01508,6.69897,2.2380385399,2.5774366856,2.236,1.519,3.9733,4.113,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,0.972,1.069,1.075,1.059
0.0152,0.01508,6.69897,2.25,2.5778269768,2.249,1.493,3.9724,4.138,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,1.036,1.13,1.136,1.118
0.0152,0.01508,6.69897,2.2505812645,2.5778458118,2.249,1.492,3.9723,4.139,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.002709,0.0007398,0.00672,-1,0.01527,1.04,1.133,1.14,1.121
