Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,5.0,5.1999998093,2.6150546074,5.2,2.135,3.7117,2.817,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1.0,0.01527,-0.568,-0.611,-0.174,-1.215
0.0152,0.01508,5.69897,5.1999998093,2.6150546074,5.2,2.903,4.099,3.599,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1.0,0.01527,-2.487,-1.786,-1.837,-1.693
0.00015547,-2.0,6.0,5.1999998093,2.6150546074,5.2,2.92,4.3796,4.705,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7507,0.249,2.904e-05,7.93e-06,7.202e-05,-1.0,0.0002176,-2.529,,,
0.00015547,-2.0,6.17609,5.1999998093,2.6150546074,5.2,2.922,4.3794,4.702,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7507,0.2491,2.904e-05,7.93e-06,7.202e-05,-1.0,0.0002065,-2.535,,,
0.00015547,-2.0,6.30103,5.1999998093,2.6150546074,5.2,2.924,4.3793,4.699,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7507,0.2491,2.904e-05,7.93e-06,7.202e-05,-1.0,0.0001953,-2.54,,,
0.00015547,-2.0,6.47712,5.1999998093,2.6150546074,5.2,2.928,4.379,4.694,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7507,0.2491,2.904e-05,7.93e-06,7.202e-05,-1.0,0.000173,-2.551,,,
0.00015547,-2.0,6.69897,5.1999998093,2.6150546074,5.2,2.935,4.3788,4.686,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7507,0.2491,2.904e-05,7.93e-06,7.202e-05,-1.0,0.0001636,-2.569,,,
0.00015547,-2.0,7.0,5.1999998093,2.6150546074,5.2,2.952,4.3785,4.668,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7507,0.2491,2.904e-05,7.93e-06,7.202e-05,-1.0,0.0001636,-2.611,,,
0.00015547,-2.0,7.47712,5.1999998093,2.6150546074,5.2,3.031,4.375,4.576,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7507,0.2491,2.904e-05,7.93e-06,7.202e-05,-1.0,0.0001636,-2.806,,,
