Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.00015547,-2.0,6.0,0.4016221166,2.1207315922,0.401,-0.187,3.6585,3.814,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.62e-13,0.0,0.7507,0.2491,2.943e-05,7.939e-06,7.201e-05,-1.0,0.0001636,5.236,,,
0.00015547,-2.0,6.17609,0.4016221166,2.1207315922,0.401,-0.33,3.6546,3.942,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1e-13,0.0,0.7507,0.2491,2.943e-05,7.939e-06,7.201e-05,-1.0,0.0001636,5.595,,,
0.00015547,-2.0,6.30103,0.4016221166,2.1207315922,0.401,-0.424,3.6526,4.028,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.32e-14,0.0,0.7507,0.2491,2.943e-05,7.939e-06,7.201e-05,-1.0,0.0001636,5.83,,,
0.00015547,-2.0,6.47712,0.4016221166,2.1207315922,0.401,-0.551,3.6505,4.147,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.77e-14,0.0,0.7507,0.2491,2.943e-05,7.939e-06,7.201e-05,-1.0,0.0001636,6.147,,,
0.00015547,-2.0,6.69897,0.4016221166,2.1207315922,0.401,-0.705,3.6488,4.294,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.83e-14,0.0,0.7507,0.2491,2.943e-05,7.939e-06,7.201e-05,-1.0,0.0001636,6.532,,,
0.00015547,-2.0,7.0,0.4016221166,2.1207315922,0.401,-0.905,3.6481,4.49,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.42e-14,0.0,0.7507,0.2491,2.943e-05,7.939e-06,7.201e-05,-1.0,0.0001636,7.031,,,
0.00015547,-2.0,7.47712,0.4016221166,2.1207315922,0.401,-1.195,3.6509,4.792,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.15e-15,0.0,0.7507,0.2491,2.943e-05,7.939e-06,7.201e-05,-1.0,0.0001636,7.758,,,
0.00015547,-2.0,8.0,0.4016221166,2.1207315922,0.401,-1.384,3.6538,4.993,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.64e-15,0.0,0.7507,0.2491,2.943e-05,7.939e-06,7.201e-05,-1.0,0.0001636,8.23,,,
0.00015547,-2.0,8.47712,0.4016221166,2.1207315922,0.401,-1.394,3.6518,4.994,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.55e-15,0.0,0.7507,0.2491,2.943e-05,7.939e-06,7.201e-05,-1.0,0.0001636,8.254,,,
